代號,名稱,英文名稱,票面利率,轉換價格(元),轉換價格生效日期,轉換標的代碼,轉換標的名稱,轉換日期起,轉換日期迄,發行日期,掛牌日期,到期日,到期價格,到期殖利率,申請發行總額(百萬),實際發行總額(百萬),發行價格(元),最新餘額(百萬),還本年限,發行時轉換價格(元),承銷機構,過戶機構,提前償還日,提前償還日1,提前償還價格1,提前償還殖利率1,提前償還日2,提前償還價格2,提前償還殖利率2,提前償還日3,提前償還價格3,提前償還殖利率3,提前償還日4,提前償還價格4,提前償還殖利率4,最近提前償還日,最近提前償還價格,最近提前償還殖利率,債券擔保情形,重設平均天數3,重設轉換價格公式,停止受理轉換登記日期起,停止受理轉換登記日期訖,強制贖回日
84332,弘帆二,"BON FAME CO., LTD. 2nd UNSECURED CONVERTIBLE BOND",0.0,94.0,2025-05-03 00:00:00,8433.0,弘帆,2024-08-25 00:00:00,2027-05-24 00:00:00,2024-05-24 00:00:00,2024-05-24 00:00:00,2027-05-24 00:00:00,100.0,0.0,100.0,100.0,114.11,100.0,3.0,102.0,884T玉山綜合證券,富邦綜合證券(股)公司股務代理部,發行滿二年,2026-05-24 00:00:00,100.5,0.25,2027-05-24 00:00:00,100.0,0.0,,,,,,,2026-05-24 00:00:00,100.5,0.25,無,,,2025-04-08 00:00:00,2025-06-27 00:00:00,
84333,弘帆三,"BON FAME CO., LTD. 3rd UNSECURED CONVERTIBLE BOND",0.0,97.8,2025-05-03 00:00:00,8433.0,弘帆,2024-08-28 00:00:00,2027-05-27 00:00:00,2024-05-27 00:00:00,2024-05-27 00:00:00,2027-05-27 00:00:00,100.0,0.0,400.0,400.0,100.5,400.0,3.0,106.1,884T玉山綜合證券,富邦綜合證券(股)公司股務代理部,發行滿二年,2026-05-27 00:00:00,100.5,0.25,2027-05-27 00:00:00,100.0,0.0,,,,,,,2026-05-27 00:00:00,100.5,0.25,無,,,2025-04-08 00:00:00,2025-06-27 00:00:00,
84422,威宏二KY,WW Holding Inc. 2nd Secured Convertible Bond,0.0,73.9,2025-07-20 00:00:00,8442.0,威宏-KY,2024-01-20 00:00:00,2026-10-19 00:00:00,2023-10-19 00:00:00,2023-10-19 00:00:00,2026-10-19 00:00:00,100.0,0.0,400.0,400.0,111.6,361.5,3.0,84.3,960T富邦綜合證券,永豐金證券股份有限公司股務代理部,無,2026-10-19 00:00:00,100.0,0.0,,,,,,,,,,2026-10-19 00:00:00,100.0,0.0,有，台北富邦商業銀行股份有限公司,,,2025-06-25 00:00:00,2025-07-20 00:00:00,
84623,柏文三,Power Wind Health Industry Incorporated 3rd Unsecured Convertible Bond,0.0,141.2,2025-07-06 00:00:00,8462.0,柏文,2023-07-15 00:00:00,2026-04-14 00:00:00,2023-04-14 00:00:00,2023-04-14 00:00:00,2026-04-14 00:00:00,100.0,0.0,300.0,300.0,100.0,267.0,3.0,150.0,9A0T永豐金證券,永豐金證券股份有限公司股務代理部,發行滿二年,2025-04-14 00:00:00,102.01,1.0,2026-04-14 00:00:00,100.0,0.0,,,,,,,2026-04-14 00:00:00,100.0,0.0,無,,,2025-06-11 00:00:00,2025-07-06 00:00:00,
84662,美吉吉二KY,"M.J. International Co.,Ltd. 2nd Unsecured Convertible Bond",0.0,48.2,2025-08-15 00:00:00,8466.0,美吉吉-KY,2023-10-27 00:00:00,2026-07-26 00:00:00,2023-07-26 00:00:00,2023-07-26 00:00:00,2026-07-26 00:00:00,100.0,0.0,500.0,500.0,101.0,25.2,3.0,52.8,815T台新綜合證券,中國信託商業銀行股份有限公司股務代理部,發行滿二年,2025-07-26 00:00:00,101.0025,0.5,2026-07-26 00:00:00,100.0,0.0,,,,,,,2026-07-26 00:00:00,100.0,0.0,無,,,2025-07-21 00:00:00,2025-08-15 00:00:00,
84672,波力二KY,Bonny Worldwide Limited 2nd Secured Convertible Bond,0.0,191.4,2025-06-21 00:00:00,8467.0,波力-KY,2024-08-31 00:00:00,2027-05-30 00:00:00,2024-05-30 00:00:00,2024-05-30 00:00:00,2027-05-30 00:00:00,100.0,0.0,210.0,210.0,114.7,116.1,3.0,193.6,960T富邦綜合證券,永豐金證券股份有限公司,無,2027-05-30 00:00:00,100.0,0.0,,,,,,,,,,2027-05-30 00:00:00,100.0,0.0,有，台北富邦商業銀行股份有限公司,,,2025-12-02 00:00:00,2025-12-27 00:00:00,
84673,波力三KY,Bonny Worldwide Limited 3rd Unsecured Convertible Bond,0.0,233.4,2025-06-21 00:00:00,8467.0,波力-KY,2024-09-01 00:00:00,2027-05-31 00:00:00,2024-05-31 00:00:00,2024-05-31 00:00:00,2027-05-31 00:00:00,100.0,0.0,390.0,390.0,100.5,363.3,3.0,236.1,960T富邦綜合證券,永豐金證券股份有限公司,無,2027-05-31 00:00:00,100.0,0.0,,,,,,,,,,2027-05-31 00:00:00,100.0,0.0,無,,,2025-12-02 00:00:00,2025-12-27 00:00:00,
84732,山林水二,"Forest Water Environmental Engineering Co.,Ltd. 2nd Domestic Unsecured Convertible Bond",0.0,34.1,2025-07-29 00:00:00,8473.0,山林水,2021-12-29 00:00:00,2026-09-28 00:00:00,2021-09-28 00:00:00,2021-09-28 00:00:00,2026-09-28 00:00:00,101.26,0.25,1000.0,1000.0,101.0,248.9,5.0,40.0,700T兆豐證券,兆豐證券股份有限公司,發行滿三年,2024-09-28 00:00:00,100.0,0.0,2026-09-28 00:00:00,101.26,0.25,,,,,,,2026-09-28 00:00:00,101.26,0.25,無,,,2025-07-04 00:00:00,2025-07-29 00:00:00,
84781,東哥遊艇一,"Alexander Marine Co., Ltd. 1st Domestic Unsecured Convertible Bond",0.0,369.5,2025-08-12 00:00:00,8478.0,東哥遊艇,2024-10-16 00:00:00,2027-07-15 00:00:00,2024-07-15 00:00:00,2024-07-15 00:00:00,2027-07-15 00:00:00,100.0,0.0,1500.0,1500.0,119.19,1500.0,3.0,392.2,凱基證券股份有限公司,凱基證券股份有限公司股務代理部,無,2027-07-15 00:00:00,100.0,0.0,,,,,,,,,,2027-07-15 00:00:00,100.0,0.0,無,,,2025-09-16 00:00:00,2025-10-15 00:00:00,
84881,吉源一KY,Jiyuan Packaging Holdings Limited. 1st Secured Convertible Bond,0.0,18.4,2024-01-15 00:00:00,8488.0,吉源-KY,2024-03-20 00:00:00,2026-12-19 00:00:00,2023-12-19 00:00:00,2023-12-19 00:00:00,2026-12-19 00:00:00,100.0,0.0,300.0,300.0,104.67,300.0,3.0,18.5,884T玉山綜合證券,中國信託商業銀行股份有限公司代理部,無,2026-12-19 00:00:00,100.0,0.0,,,,,,,,,,2026-12-19 00:00:00,100.0,0.0,有，玉山銀行、王道銀行,,,2025-04-21 00:00:00,2025-06-19 00:00:00,
84891,三貝德一,"SAMEBEST CO., LTD.1st Domestic Secured Convertible Bond",0.0,28.8,2024-12-09 00:00:00,8489.0,三貝德,2025-03-10 00:00:00,2027-12-09 00:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,2027-12-09 00:00:00,100.0,0.0,300.0,332.9921,111.0,202.7,3.0,28.8,611T台中銀證券,台新綜合證股份有限公司股務代理部,發行滿二年,2026-12-09 00:00:00,100.2001,0.1,2027-12-09 00:00:00,100.0,0.0,,,,,,,2026-12-09 00:00:00,100.2001,0.1,有，上海商業儲蓄銀行股分有限公司竹科分公司,,,2025-08-10 00:00:00,2025-09-08 00:00:00,
89277,北基七,"North-Star International Co., LTD. 7th Domestic Secured Convertible Bond",0.0,50.79,2025-08-01 00:00:00,8927.0,北基,2024-11-17 00:00:00,2027-08-16 00:00:00,2024-08-16 00:00:00,2024-08-16 00:00:00,2027-08-16 00:00:00,101.5075,0.5,590.0,590.0,111.53,590.0,3.0,68.27,102T合作金庫證券,永豐金證券股份有限公司,無,2027-08-16 00:00:00,101.5075,0.5,,,,,,,,,,2027-08-16 00:00:00,101.5075,0.5,有，合作金庫商業銀行股份有限公司,,,2025-07-07 00:00:00,2025-08-01 00:00:00,
89278,北基八,"North-Star International Co., LTD. 8th Domestic Unsecured Convertible Bond",0.0,47.4,2025-08-01 00:00:00,8927.0,北基,2024-11-22 00:00:00,2027-08-21 00:00:00,2024-08-21 00:00:00,2024-08-21 00:00:00,2027-08-21 00:00:00,101.5075,0.5,500.0,500.0,100.0,499.8,3.0,63.73,102T合作金庫證券,永豐金證券股份有限公司,發行滿二年,2026-08-21 00:00:00,102.01,1.0,2027-08-21 00:00:00,101.5075,0.5,,,,,,,2026-08-21 00:00:00,102.01,1.0,無,,,2025-07-07 00:00:00,2025-08-01 00:00:00,
89964,高力四,"Kaori Heat Treatment CO.,LTD 4TH Domestic Unsecured Convertible Bond",0.0,233.5,2025-06-27 00:00:00,8996.0,高力,2024-03-07 00:00:00,2028-12-06 00:00:00,2023-12-06 00:00:00,2023-12-06 00:00:00,2028-12-06 00:00:00,100.0,0.0,1000.0,1000.0,113.8,276.3,5.0,240.0,700T兆豐證券,兆豐證券股份有限公司,發行滿三年,2026-12-06 00:00:00,100.7519,0.25,2028-12-06 00:00:00,100.0,0.0,,,,,,,2026-12-06 00:00:00,100.7519,0.25,無,,,2025-06-02 00:00:00,2025-06-27 00:00:00,
98026,鈺齊六KY,"Fulgent Sun International (Holding) Co., Ltd. 6th Unsecured Convertible Bond",0.0,106.4,2025-09-21 00:00:00,9802.0,鈺齊-KY,2025-02-16 00:00:00,2027-11-15 00:00:00,2024-11-15 00:00:00,2024-11-15 00:00:00,2027-11-15 00:00:00,100.0,0.0,1000.0,1000.0,108.6,999.8,3.0,112.9,779T國票綜合證券,中國信託商業銀行股份有限公司代理部,發行滿二年,2026-11-15 00:00:00,101.0025,0.5,2027-11-15 00:00:00,100.0,0.0,,,,,,,2026-11-15 00:00:00,101.0025,0.5,無,,,2025-08-27 00:00:00,2025-09-21 00:00:00,
99063,欣巴巴三,"HSIN BA BA CO., LTD 3rd Domestic Unsecured Convertible Bonds",0.0,101.5,2025-09-11 00:00:00,9906.0,欣巴巴,2025-05-28 00:00:00,2028-02-27 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,2028-02-27 00:00:00,104.5678,1.5,1300.0,700.0,100.0,700.0,3.0,111.8,888T國泰綜合證券,台新綜合證券股務代理部,發行滿二年,2027-02-27 00:00:00,103.0225,1.5,2028-02-27 00:00:00,104.5678,1.5,,,,,,,2027-02-27 00:00:00,103.0225,1.5,無,,,2025-08-18 00:00:00,2025-09-11 00:00:00,
99332,中鼎二,CTCI Corporation 2nd Domestic Unsecured Convertible Bond,0.0,45.5,2025-08-23 00:00:00,9933.0,中鼎,2024-10-24 00:00:00,2029-07-23 00:00:00,2024-07-23 00:00:00,2024-07-23 00:00:00,2029-07-23 00:00:00,100.0,0.0,6000.0,6000.0,104.82,5999.9,5.0,51.8,888T國泰綜合證券,凱基證券股份有限公司股務代理部,發行滿三年,2027-07-23 00:00:00,100.0,0.0,2029-07-23 00:00:00,100.0,0.0,,,,,,,2027-07-23 00:00:00,100.0,0.0,無,,,2025-07-29 00:00:00,2025-08-23 00:00:00,
99353,慶豐富三,"CHING FENG HOME FASHIONS CO.,LTD 3rd Unsecured Convertible Bond",0.0,32.2,2025-07-08 00:00:00,9935.0,慶豐富,2025-01-15 00:00:00,2027-10-14 00:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,2027-10-14 00:00:00,100.0,0.0,300.0,300.0,100.5,300.0,3.0,34.9,凱基證券股份有限公司,元大證券股份有限公司股務代理部,發行滿二年,2026-10-14 00:00:00,100.0,0.0,2027-10-14 00:00:00,100.0,0.0,,,,,,,2026-10-14 00:00:00,100.0,0.0,無,,,2025-06-13 00:00:00,2025-07-08 00:00:00,
99392,宏全二,"TAIWAN HON CHUAN ENTERPRISE CO., LTD. Domestic 2nd Unsecured Convertible Bond",0.0,161.2,2025-07-08 00:00:00,9939.0,宏全,2025-01-30 00:00:00,2029-10-29 00:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,2029-10-29 00:00:00,100.0,0.0,4000.0,4000.0,101.0,4000.0,5.0,168.4,815T台新綜合證券,凱基證券股份有限公司股務代理部,發行滿三年,2027-10-29 00:00:00,100.0,0.0,2029-10-29 00:00:00,100.0,0.0,,,,,,,2027-10-29 00:00:00,100.0,0.0,無,,,2025-06-13 00:00:00,2025-07-08 00:00:00,
99412,裕融二,Yulon Finance Corporation 2nd Domestic Unsecured Convertible Bond,0.0,179.3,2025-09-08 00:00:00,9941.0,裕融,2024-02-21 00:00:00,2028-11-20 00:00:00,2023-11-20 00:00:00,2023-11-20 00:00:00,2028-11-20 00:00:00,100.0,0.0,8000.0,8000.0,101.0,8000.0,5.0,204.6,920T凱基證券,裕融企業股份有限公司股務室,發行滿三年,2026-11-20 00:00:00,100.0,0.0,2028-11-20 00:00:00,100.0,0.0,,,,,,,2026-11-20 00:00:00,100.0,0.0,無,,,2025-08-14 00:00:00,2025-09-08 00:00:00,
99587,世紀鋼七,"Century Iron And Steel Co.,Ltd. 7th Domestic Unsecured Convertible Bond",0.0,241.7,2025-08-16 00:00:00,9958.0,世紀鋼,2025-01-29 00:00:00,2027-10-28 00:00:00,2024-10-28 00:00:00,2024-10-28 00:00:00,2027-10-28 00:00:00,100.0,0.0,4000.0,4000.0,100.0,4000.0,3.0,247.0,9A0T永豐金證券,群益金鼎證券股份有限公司股務代理部,發行滿二年,2026-10-28 00:00:00,100.5,0.25,2027-10-28 00:00:00,100.0,0.0,,,,,,,2026-10-28 00:00:00,100.5,0.25,無,,,2025-07-22 00:00:00,2025-08-16 00:00:00,
99588,世紀鋼八永,"Century Iron And Steel Co.,Ltd. 8th Domestic Unsecured Convertible Bond",0.0,232.7,2025-08-16 00:00:00,9958.0,世紀鋼,2025-02-09 00:00:00,2027-11-08 00:00:00,2024-11-08 00:00:00,2024-11-08 00:00:00,2027-11-08 00:00:00,100.0,0.0,2000.0,2000.0,104.82,2000.0,3.0,238.0,9A0T永豐金證券,群益金鼎證券股份有限公司股務代理部,發行滿二年,2026-11-08 00:00:00,100.5,0.25,2027-11-08 00:00:00,100.0,0.0,,,,,,,2026-11-08 00:00:00,100.5,0.25,無,,,2025-07-22 00:00:00,2025-08-16 00:00:00,
140201,遠東新E1永,Far Eastern New Century Corporation 1st Domestic Unsecured Exchangeable Bonds,0.0,43.1,2025-07-23 00:00:00,1102.0,亞泥,2024-11-09 00:00:00,2029-08-08 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,2029-08-08 00:00:00,100.0,0.0,1000.0,1000.0,102.0,1000.0,5.0,45.4,920T凱基證券,亞東證券股份有限公司,發行滿三年,2027-08-08 00:00:00,100.0,0.0,2029-08-08 00:00:00,100.0,0.0,,,,,,,2027-08-08 00:00:00,100.0,0.0,無,,,2025-06-30 00:00:00,2025-07-23 00:00:00,
140202,遠東新E2永,Far Eastern New Century Corporation 2nd Domestic Unsecured Exchangeable Bonds,0.0,31.7,2025-06-30 00:00:00,2903.0,遠百,2024-11-09 00:00:00,2029-08-08 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,2029-08-08 00:00:00,100.0,0.0,1500.0,1500.0,102.0,1499.3,5.0,33.7,920T凱基證券,亞東證券股份有限公司,發行滿三年,2027-08-08 00:00:00,100.0,0.0,2029-08-08 00:00:00,100.0,0.0,,,,,,,2027-08-08 00:00:00,100.0,0.0,無,,,2025-06-05 00:00:00,2025-06-30 00:00:00,
811210,至上十,"Supreme Electronics Co., Ltd. 10th Domestic Unsecured Convertible Bond",0.0,73.5,45839,8112.0,至上,45529,47262,45436,45436,47262,100.0,0.0,3000.0,3000.0,100.2,3000.0,5.0,82.7,920T凱基證券,群益金鼎證券股份有限公司股務代理部,發行滿三、四年,46531,100.0,0.0,46897,100.0,0.0,47262,100.0,0.0,,,,46531,100.0,0.0,無,,,45814,45839,
